Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
дать,,Acc,длинную очередь по немцам,из пулемета,4,2,2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
стянуть,,Acc,гимнастерку еле пролезшую через его широкие плечи,с себя,7,2,5,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
стащить,,Acc,рубашку,через голову,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ощупывать,,Acc,землю,впереди себя,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
надевать,,Acc,телогрейку,на одну руку,1,3,-2,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
вести,,Acc,ствол длинного ружья,за танком,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ударить,,Acc,его,в плечо,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
видеть,,Acc,свою кровь,на снегу,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
слышать,,Acc,их,сквозь звон в ушах,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
вести,,Acc,танк,на конце ружья,1,3,-2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
отрыть,,Acc,себя,от земли,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ударить,,Acc,его,в грудь,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
укладывать,,Acc,дрожащие гусеницы,под себя на снег,2,4,-2,6,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
срывать,,Acc,шинели,с себя,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
помнить,,Acc,его,в лицо,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
отрыть,,Acc,руку,от виска,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
вести,,Acc,его,под конвоем,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
класть,,Acc,руки,на ствол и приклад автомата висевшего у него на шее,1,10,-9,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
пришить,,Acc,его,к земле,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
прижимать,,Acc,локти,к бокам,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
оставлять,,Acc,широкий кровавый след,за собой,3,2,1,5,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
дать,,Acc,очередь,над головами бегущих,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
держать,Nom,Acc,ее,на тросе,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
кидать,,Acc,гранату,в ствол,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
прижать,,Acc,бьющийся в ладонях автомат,к боку,4,2,2,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
выставить,,Acc,огненные трассы пуль,перед собой,3,2,1,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
скинуть,,Acc,шинели,на снег,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
держать,,Acc,автоматы,на коленях,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
размазывать,,Acc,пот грязь и кровь,по лицам,4,2,2,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
заряжать,,Acc,автоматный диск,на коленях,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
совать,,Acc,руки,в карманы шинели,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
иметь,,Acc,заделы,и при работе с другими электролитами в частности с твердыми оксидными,1,11,-10,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
превращать,,Acc,бензин спирт метанол природный газ или какое иное топливо,в водород,9,2,7,1,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
разложить,,Acc,исходное топливо,на водород и углекислый газ,2,5,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
прогонять,,Acc,газы,по его трубопроводам,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
показать,,Acc,фантазии на темы Марка Шагала,в Московском ТЮЗе,5,3,2,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
находить,,Acc,покой,в безднах Достоевского,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
выявлять,,Acc,холодную жесткость,в нежнейшем и теплом Чехове,2,5,-3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
прибивать,,Acc,и шарф и рукав,к полу,4,2,2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
высыпать,,Acc,их,у подножия великана накрытого талесом бестелесного словно мираж в пустыне,1,10,-9,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
писать,,Acc,картины,для Тебя,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
видеть,,Acc,только маленькие радости и большие мытарства народа скитальца,в спектакле,8,2,6,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
провести,Gen,Acc,детство,в гетто,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
вдохнуть,,Acc,новую жизнь,в бионику,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
копировать,,Acc,миниатюрные природные конструкции,с небывалой ранее точностью,3,4,-1,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
перенять,,Acc,способ изготовления шелка,у насекомых,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
заимствовать,,Acc,инженерные решения,у природы,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
использовать,,Acc,достаточно тупые энергоемкие процессы,для получения тех или иных сверхпрочных веществ,4,7,-3,6,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
заимствовать,,Acc,ценные идеи,у природы,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
реализовать,,Acc,их,в виде оригинальных конструкторских и дизайнерских решений а также новых информационных технологий,1,12,-11,1,8,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
копировать,,Acc,миниатюрные природные конструкции,с небывалой ранее точностью,3,4,-1,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
обеспечивать,,Acc,невероятную прочность изделия,на протяжении всего жизненного цикла,3,5,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
добавлять,,Acc,недостающий материал,в определенные части конструкции,2,4,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
обнаружить,,Acc,высококачественное оптоволокно,в теле глубоководных губок рода Euplectellas,2,6,-4,8,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
копировать,,Acc,конструкцию ног,если не у животных,2,4,-2,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
искать,,Acc,решение,в научной базе неограниченного размера которая принадлежит животным и растениям,1,10,-9,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
подвести,,Acc,теоретическую базу,под открытие фон Мейера,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
открывать,,Acc,бесконечные возможности по заимствованию технологий и идей,перед инженерами и учеными,7,4,3,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ставить,,Acc,не только дальнейшее развитие человеческой цивилизации но и ее существование,под сомнение,10,2,8,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
толкать,,Acc,людей,в пропасть,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
породить,,Acc,глобальные потрясения,в жизни человечества,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
осваивать,,Acc,Вселенную,в поисках новых видов энергии,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ввести,,Acc,термин коэволюция человека и биосферы,в обиход,5,2,3,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
выдавать,,Acc,сторонника версии об антропологическом воздействии на природу,в нем,7,2,5,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
ждать,,Acc,ее,на вокзале,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
прислонить,,Acc,лыжи,к стене,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
пить,,Acc,пиво,из кружки,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
брать,,Acc,палатку,с собой,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
проверить,,Acc,крепления,у нее,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
выпускать,,Acc,галок,из виду,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
видеть,,Acc,дощатый потолок,в темноте,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
видеть,,Acc,разгорающееся пламя,в запотевшем стекле керосиновой лампочки,2,5,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
доставать,,Acc,дрова,из-под террасы,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
развесить,,Acc,все,возле печки,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
совать,,Acc,ноги,в ботинки,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ставить,,Acc,чайник,на печку,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
обрести,,Acc,свои неповторимые черты,к юбилею Санкт-Петербурга,3,3,0,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
консервировать,,Acc,шедевр,до лучших времен,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ставить,,Acc,реставраторов,в тупик,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
помещать,,Acc,предметы,в специальные чаны между водой и закрытой крышкой,1,8,-7,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
укрепить,,Acc,панно,без привлечения инородных материалов,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
проглаживать,,Acc,буквы,через пленку,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
сажать,,Acc,буквы,на основание,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
выявить,,Acc,первоначальный рисунок,под красочным слоем,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
помещать,,Acc,тонкие золотые листы,между двумя слоями кишок,3,4,-1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
консервировать,,Acc,его,до лучших времен,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
нести,,Acc,ответственность,за все состояние музейных предметов,1,5,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
получить,,Acc,письмо,от Миллер из Петрограда,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
искать,,Acc,признаки абсолютной гениальности,в прокофьевских записях,3,3,0,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
поддерживать,,Acc,жизнедеятельность,практически в любых условиях планеты Земля,1,6,-5,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
потирать,,Acc,кожу,в определенных местах,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
впитывать,,Acc,колоссальный поток информации который обогащает любую науку любой медицинский метод,в себя,10,2,8,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
сажать,,Acc,деревья,во дворах,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ставить,,Acc,цветочные горшки,на подоконник,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
привести,,Acc,меня,к убеждению что если правильно оценены имеющиеся в организме отклонения и адекватно подобраны компоненты фитокомпозиции то происходит коррекция совокупности нарушений и даже в трудных случаях возрастает вероятность что основной желаемый эффект будет достигнут,1,33,-32,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
иметь,,Acc,существенное значение,при лечении онкологических заболеваний,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
обнаружить,,Acc,сотни загадочных каменных шаров разбросанных тут несколько миллионов лет тому назад,в глухой казахской степи,11,4,7,5,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
совершить,,Acc,незапланированную ночевку,в степи,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
раскинуть,,Acc,их,по всему свету,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
покрывать,,Acc,сушу,в данной местности,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
разглядывать,,Acc,нас,с явным недоумением и чего понадобилось этим чудакам здесь в такую погоду,1,12,-11,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
выбрасывать,,Acc,комки грязи,из-под колес,2,2,0,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
преодолеть,,Acc,расстояние в 8 километров,по степи,4,2,2,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
использовать,Gen,Acc,эти уникальные природные образования,в своих целях,4,3,1,4,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
перемещать,,Acc,тяжелые камни,на большие расстояния,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
починить,,Acc,себя,в случае поломки,1,3,-2,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
доставлять,,Acc,пуповинную кровь,из родильных домов,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
подписывать,,Acc,информированное согласие на использование крови,от имени малыша,5,3,2,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
искать,,Acc,подходящий по совместимости образец,по всей сети банков пуповинной крови,4,6,-2,4,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
вкладывать,,Acc,немалые деньги,в это,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
использовать,,Acc,кровь,для его же собственного лечения,1,5,-4,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
застраховать,,Acc,своего ребенка,от неприятных неожиданностей вроде лейкоза или иммунодефицита,2,7,-5,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
получить,,Acc,хорошие прибыли,через несколько лет,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
вложить,,Acc,немалые деньги,в это дело,2,3,-1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ставить,,Acc,возможность существования частных банков пуповинной крови в России,под вопрос,8,2,6,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
брать,,Acc,ее,на хранение,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
приводить,,Acc,оборудование этих станций,в соответствие с международными стандартами,3,5,-2,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
собрать,,Acc,деньги и пуповинную кровь,с родителей,4,2,2,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
рекламировать,,Acc,себя,в Интернете,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
сдавать,Nom,Acc,пуповинную кровь ребенка,на хранение,3,2,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
стереть,,Acc,факт порабощения их предков дикими ордами,из памяти русского народа,6,4,2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
брать,,Acc,то что участниками курултая были казахские роды кият меркит жалаир и аргын,во внимание,12,2,10,3,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,postverbal
толкать,,Acc,китайских и казахстанских историков,на подобного рода маневры в процессе отбивания у монголов казалось бы бесспорного предка,4,13,-9,4,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
достать,,Acc,какие-то волшебные железячки и проволочки,из чемоданчика,5,2,3,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
засунуть,,Acc,потную пятерку,в руку кудесника,2,3,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
звать,,Acc,его,за стол,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ловить,,Acc,себя,на некоторой подобострастности собственного тона,1,5,-4,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
настичь,,Acc,гостя,в тот момент когда он только что выпил рюмку водки и неторопливо отправил в рот кусочек селедочки с лучком,1,19,-18,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
использовать,Gen,Acc,виртуальные манекены,при проектировании новой продукции,2,4,-2,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
обнаружить,,Acc,очень древнее и примитивное племя которое при виде ученых разбежалось оставив у костра полуторагодовалую девочку,в Парагвае,15,2,13,7,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
оставить,,Acc,полуторагодовалую девочку,у костра,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
переводить,,Acc,деньги,на Багамы,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
держать,,Acc,деньги,в Бельгии,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
платить,,Acc,налоги с процентов полученных в виде дохода на депозиты,у себя на родине,9,4,5,5,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
платить,,Acc,налог по ставке 25 процентов,с доходов от своих вкладов,5,5,0,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
принять,,Acc,обвальный характер,в тех странах где налоговые органы наконец получили доступ к закрытой банковской информации,2,13,-11,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
информировать,,Acc,власти,о передвижении особо крупных или подозрительных сумм,1,7,-6,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
выдвинуть,,Acc,наиболее радикальные требования в пользу прозрачности вкладов,в Евросоюзе,7,2,5,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
предоставлять,,Acc,информацию о размере вкладов своих граждан,в автоматическом режиме,6,3,3,6,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
хранить,,Acc,деньги,в их банках,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
платить,,Acc,единый налог на доходы с депозитов,по ставке 25 процентов,6,4,2,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
оставить,,Acc,его,в покое,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
навести,,Acc,порядок,в сфере частных финансов,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
использовать,,Acc,нынешнюю реформу,для улучшения положения своих финансовых институтов,2,6,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
вернуть,,Acc,деньги,на родину,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
переводить,,Acc,деньги,на родину где нет стабильности в вопросах налогообложения,1,8,-7,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
привлекать,,Acc,инвесторов,в Ирландию и Бельгию,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
получить,Nom,Acc,независимость,в 1973 году,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
получить,,Acc,данные о вкладах своего гражданина в местные банки,от властей Багам,8,3,5,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
вспомянуть,,Acc,ощущение когда вы смотрите на человека по фамилии допустим Иванов,для наглядности,10,2,8,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
найти,,Acc,общих родственников,с ним,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
увлекать,,Acc,работниц районных библиотек,на путь порока,3,3,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ронять,,Acc,метеорит,на Родину,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
привести,,Acc,тайные механизмы Сиона делающие людей рабами,в действие,6,2,4,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
примирить,,Acc,миллионы людей в кальсонах и с топорами в руках,с тем что они видят всего лишь четыре процента вселенной,9,10,-1,1,11,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
петь,,Acc,их,до скончания века,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
покупать,,Acc,замыслы Сокурова,прямо на корню,2,3,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
создавать,,Acc,свое произведение,из осколков разнообразных искусств,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
иметь,,Acc,малое отношение,собственно к искусству,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ввести,,Acc,войска,в Чехословакию,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
осваивать,,Acc,Мировой океан,в качестве среды обитания,2,4,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
вызывать,,Acc,повышенный интерес,во всем мире,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
совершать,,Acc,посадку,на платформу,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
вести,,Acc,себя,в открытом море,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
использовать,,Acc,их,для тестирования численных алгоритмов,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
принять,,Acc,основное воздействие волн,на себя,3,2,1,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
оставить,,Acc,пластину,в покое,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
строить,,Acc,плавучие атомные электростанции,в Белом море,3,3,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
выносить,,Acc,какие-то производства,за пределы страны,2,3,-1,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
вести,,Acc,свою научную работу,для того чтобы доказать что воплощение таких проектов в жизнь действительно возможно,3,12,-9,3,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
изменять,,Acc,свое поведение,в магнитном поле,2,3,-1,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
добавлять,,Acc,слабое переменное магнитное поле,к постоянному,4,2,2,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
дифференцировать,,Acc,патологические и здоровые ткани,на изображении,4,2,2,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
использовать,,Acc,ионизирующее излучение,в отличие от обычных рентгеновских излучений или компьютерной томографии пионеры ее применения в медицине были отмечены Нобелевской премией 1979 г,2,20,-18,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
иметь,Nom,Acc,металлические предметы например кардиостимуляторы,в теле,4,2,2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
фиксировать,,Acc,аномальную термальную зону температура почвы внутри которой в среднем на 10 градусов выше чем на примыкающей территории,на территории бывшего Семипалатинского ядерного полигона,17,6,11,9,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
начать,,Acc,масштабные исследования с привлечением физиков геологов гидрогеологов и биологов,в самое ближайшее время,9,4,5,6,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
привязать,,Acc,термальную зону,к местам ядерных испытаний,2,4,-2,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
иметь,,Acc,дело,с тектоническими сдвигами вызвавшими изменение течения и выход к поверхности подземных вод влияющих на потепление почвы,1,16,-15,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
акцентировать,,Acc,внимание,на следующем аспекте,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
воспринимать,,Acc,энергию упругих волн,от мощных ядерных взрывов,3,4,-1,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
