Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
أَغلَق,,Acc,الباب,علي ه,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
هَجَر,,Acc,ك,إلى الأبد,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
تَرجَم,,Acc,المصالحة الحقيقية مع الذات و الهوية كما بشر ب ها صانع التحول المبارك في البيان التاريخي الرائد فجر السابع من نوفمبر الخالد,ب الفعل و الإنجاز,22,4,18,5,2,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
شَهِد,,Acc,تطورات هامة,خلال المرحلة القادمة و إلى حدود ســـــنة 2009,2,8,-6,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَثقَل,,Acc,كاهل الميزانية العائلية,ب الإقبال على شراء مستحقات العيد من حلويات و ملابس في وقت واحد مما يضطر الى التداين في الكثير من الأحيان,3,21,-18,1,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
اِستَطَاع,,Acc,ايجاد حل ما ل مشاكل هم المادية المتراكمة,خلال الفترة الاخيرة,8,3,5,4,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
اِستَغَلّ,,Acc,ها,ل التحيل على باعة الاســواق الشــــعبية,1,6,-5,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
سَانَد,,Acc,هم,ب الفعل,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
أَرَّق,,Acc,المسؤولين,في السوق,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَنهَى,,Acc,إحالة 2،3 ألف عامل إلى التقاعد,ك مرحلة أولى ل تقليص عمال الشركة,6,7,-1,4,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
شَهِد,,Acc,ثورة غضب من العاملين الذين رأوا في نظام التقاعد تعسفاً ب هم في إشارة إلى أن الخطة تنفذ عشوائياً دون رغبة الغالبية ما يعني أن الفترة المقبلة س تشهد مشاكل حادة بين إدارة الشركة و العاملين,في الفترة المقبلة,36,3,33,5,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
رَأَى,,Acc,تعسفاً ب هم,في إشارة إلى أن الخطة تنفذ عشوائياً دون رغبة الغالبية,3,10,-7,4,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
اِختَصَر,,Acc,زيارة ه الامارات,ل تطويق الاشتباكات,3,3,0,1,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَوقَف,,Acc,بعض هم,ل التحقيق,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
رَشَق,,Acc,ه,ب الحجارة,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
أَحرَق,,Acc,بعض الفنادق و الأماكن في غزة,في بداية الانتفاضة,6,3,3,5,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
رَشَق,,Acc,مركزاً ل الشرطة,ب الحجارة,3,2,1,1,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
عَكَس,,Acc,توقع تصعيد اسرائيلي واسع في المنطقة,خلال محادثات خدام في طهران,6,5,1,11,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
خَرَّج,,Acc,ه,من أزمة ه,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
عَيَّش,,Acc,مأزقاً كبيراً,بعد انتصار المقاومة في لبنان و اندلاع الانتفاضة الفلسطينية,2,9,-7,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَلزَم,,Acc,المصرية ل الاتصالات,ب دفع قيمة رخصة الشبكة الثالثة للنقال للنقال,3,8,-5,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
قَرَّر,,Acc,إلزام الشركة المملوكة ل الدولة ب دفع 1975 ملـيون جنيه 9.475 مليون دولار مقابل رخصة الشبكة الثالثة التي س تعمل ب نظام جي إس إم اعتباراً من اول كانون الاول ديسمبر سنة 2200,في اجتماع ب رئاسة وزير الاتصالات و المعلومات أحمد نظيف,33,10,23,17,8,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
قَرَّر,,Acc,الطعن في ذلك,ب سبب عدم مطالبة الحكومة الشركة التابعة سداد رسوم رخصة تشغيل الشبكة,3,12,-9,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
تَجَاوَز,,,3 بلايين دولار,بعد 10 سنوات,3,3,0,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَجرَى,,Acc,مفاوضات مع المستثمرين,ل التوصل الى افضل العروض,3,5,-2,1,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
كَلَّف,,,30 مليون دولار,ب طاقة انتاجية تصل الى الفي طن سنوياً قيمة ها 16 مليوناً,3,12,-9,7,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
مَثَّل,,Acc,الجانب الإيراني,في الشركة,2,2,0,1,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَعلَن,,Acc,خطة ل الإصلاح,في آيار مايو,3,3,0,6,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
خَفَّض,,Acc,قيمة الجنيه,في مواجهة الدولار,2,3,-1,4,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
وَاجَه,,Acc,صعوبات بالغة ل الاستمرار,في ضخ كميات الدولار المطلوبة إلى المصارف يومياً في مقابل تراجع الموارد من الدولار,4,14,-10,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
وَاجَه,,,موضوعات كانت شائكة و لا تزال ك الجنس و الخيانة,من خلال ها,10,3,7,4,3,definite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
اِكتَسَب,,Acc,لقب البلدوزر,عن جدارة و استحقاق,2,4,-2,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
عَطَّل,,Acc,جهوداً بذل ها الموالون ل إسرائيل في روسيا على امتداد اكثر من عشر سنين ب هدف دفع موسكو نحو موقف منحاز ل إسرائيل أو على الأقل غير منحاز ل الموضوعية,الى حد ما,30,3,27,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
اِستَجدَى,,Acc,القروض,من الخارج,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَكَّد,,Acc,نجاح الزيارة,خلال ها,2,2,0,4,2,definite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
نَفَى,,Acc,تشكيل مثل هذه اللجنة,ب شدة,4,2,2,3,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
غَادَر,,Acc,ها,منذ خمس عشرة سنة,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
بَذَل,,,قصارى الجهود,من أجل تصحيح الوضع,2,4,-2,1,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
تَنَاوَل,,Acc,تطور نظام الحسبة,ب ما يناسب توسع الدولة الاسلامية,3,6,-3,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
تَنَاوَل,,Acc,ثلاثة مواضيع مهمة هي صور المسلمين في الأدب الايطالي ل الدكتور محسن خضر في ضوء رواية اسم الوردة ل الأديب الايطالي امبرتو إيكو,في ملف التاريخ و الآثار,23,5,18,7,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
كَشَف,,,مدى نجاح العرب في بناء السدود و أهمية دراسة التقنيات العربية في الحفاظ على المياه,في ه,15,2,13,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
اِعتَقَل,,Acc,اربعة فلسطينيين,في مخيم الغوار قرب الخليل,2,5,-3,4,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
حَمَل,,Nom,قنبلة ه,من قرية أبو سنان,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
نَشَر,,,تلك الأخبار اليومية عن الوضع الأمني مثل نجاة فلاّح اسرائيلي حاول ثلاثة شبان فلسطينيين شنق ه ب حبل بعد أن ادعى الموت و قتل ارهابي فلسطيني حاول زرع قنبلة قرب نحال اوز,في الداخل,32,2,30,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
دَمَّر,,Acc,أمن ها,في ه,2,2,0,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
مَلَك,,,4 نقاط,من تعادل مع البحرين 1 1 و خسارة امام ايران صفر 2 و فوز على العراق 1 صفر,2,18,-16,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
رَفَع,,Nom,رصيد ه,الى 7 نقاط,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
اِستَضَاف,,Gen,البحرين,على أرض ها,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
طَلَب,,,التريث,في قبول هذه الاستقالة,1,4,-3,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
قَاد,,Acc,ه,في دورة كأس الخليج الـ 11 التي اقيمت في قطر,1,10,-9,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
وَضَع,,Acc,الواقع و رغبات الناس,بين هلالين,4,2,2,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
وَضَع,,Nom,أصدقاء ها في العالــــم العربـــي و مصالح ها,في خطــر,8,2,6,1,10,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
حَاوَل,,Acc,اقناع بوش ب ضرورة التحرك,قبل فوات الاوان,5,3,2,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَعلَن,,Acc,اسقاط طائرة استطلاع اميركية في الجنوب,في 27 آب اغسطس الماضي,6,5,1,8,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
بَنَى,,Acc,ها,خصيصاً ل الدفاع الجوي العراقي,1,5,-4,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
قَال,,,رفضنا و س نرفض استقبال المفتشين و لن يكون هناك تراجع تحت أي ضغط ب أي صيغة من الصيغ التي تسمى تفتيشاً على أمن نا و سيادة نا,في حديث شامل نشرت ه مجلة الرافدين الاسبوعية أمس,28,9,19,14,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
دَرَس,,Acc,الوسائل و الصيغ,ل ضمان عدم تكرار الهزيمة التي مني ب ها مخطط هم قبل شهرين,3,13,-10,1,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَعلَن,,,ان بلاد ه مصممة على معارضة اي مراجعة جديدة ل العقوبات,لدى افتتاح ه معرض الصناعات الانشائية الفلسطينية في بغداد,11,9,2,18,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
بَحَث,,,الامر,في جلسة ه,1,3,-2,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
وَلِي,,Acc,ه,على الارجح,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
فَعَل,,Acc,الكثير,ل مساعدة الكويت في مواجهة كارثة النفوق التي لا تزال مستمرة رغم انخفاض وتيرة ها,1,15,-14,3,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
كَافَح,,Acc,هذا الوباء,ب ها,2,2,0,5,3,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
اِستَغَلّ,,Acc,الجلسة,من اجل تصفية الحسابات كما قال بعض النواب مع خصوم هم في الحكومة,1,13,-12,4,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
رَفَض,,Acc,طلباً قدم ه 116 سريلانكياً ل السماح ل هم ب مغادرة ميناء عدن على متن سفينتين مكتظتين,ب سبب مخاوف على سلامة الركاب,17,6,11,1,22,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
وَاصَل,,Acc,رحلتي هما,في اتجاه البحر الأحمر,2,4,-2,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
اِحتَجَز,,Acc,الركاب السريلانكيين,في الميناء,2,2,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
وَقَّع,,Acc,ه,ب اسم عشائر بني تميم في بريطانيا و فرنسا و إيطاليا و هولندا و بلجيكا و السويد و أميركا و الأردن,1,21,-20,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
أَكَّد,,Acc,رفض هذه العشائر مبايعة حازم بن الشيخ محمد باقر السهيل التميمي,في ه,11,2,9,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
أَكَّد,,Acc,ضرورة تصحيح الانحراف الذي اصاب العملية السلمية في المنطقة نتيجة السياسة الاسرائيلية المعادية التي حولت المسألة من عملية سلام الى خطط امنية تحاول فرض ها على كل من لبنان و سورية و الفلسطينيين,امام الوفد,33,2,31,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
أَصَاب,,Acc,العملية السلمية,في المنطقة,2,2,0,1,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
وَاصَل,,Nom,مسيرة ه,ل إعلاء شأن ه,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
عَقَد,,Acc,جلسة طارئة ل كبار الوزراء و قادة الاجهزة الامنية,ل تقويم الاوضاع,9,3,6,8,18,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
بَثّ,,,انباء الاعتداءات التي ضربت الولايات المتحدة,من دون انقطاع,6,3,3,4,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
غَطَّى,,Acc,التــــطورات,تحـــت عنوان هجوم على أميركا,1,5,-4,7,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
نَقَل,,Acc,جريحاً,من المركز,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَلقَى,,Acc,قنبلتين ذريتين,على هيروشيما في السادس من آب اغسطس وناغازاكي في التاسع من الشهر نفس ه عام 1945,2,16,-14,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
حَدَّد,,Acc,ها,في تلبية شروط الانقاذ الاساسية و هي وحدة السودان و إقامة الشريعة,1,12,-11,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
أَطلَق,,Acc,تصريحات في شأن المبادرة المصرية الليبية ل الوفاق و السلام في السودان أثارت جدلاً واسعاً في أوساط القوى السياسية اذ اكد ان الحكومة لن تفكك نفس ها و تحرر شهادة وفاة ها و لن تتنازل عن مبادئ ها و ثوابت ها,في فترة سابقة,41,3,38,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
أَثَار,,Acc,جدلاً واسعاً,في أوساط القوى السياسية,2,4,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
قَبِل,,Acc,أي جهد,ل إحلال السلام سواء عبر اميركا أو ايغاد أو المبادرة المشتركة لا يلبي شروط الانقاذ الاساسية المتمثلة في بقاء السودان موحداً و أن يكون في ه عدل ل سائر أبناء ه و نظام يبسط الشورى و يقيم أمر الله و شرع ه,2,42,-40,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
اِستَبعَد,,Acc,اختيار ه أميناً عاماً ل الحزب الحاكم الشهر المقبل,في حديث الى صحافيين رافقوا ه في زيارة ه الى غرب السودان,9,12,-3,15,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
رَافَق,,Acc,ه,في زيارة ه الى غرب السودان,1,6,-5,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
نَقَل,,Acc,بياناً يتضمن موقف المنظمات غير الحكومية العربية,الى اجتماع الدوحة,7,3,4,4,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
أَظهَر,,Acc,مقاومة ل منظمة التجارة الدولية,في اجتماعات دافوس و سياتل وجنوى,5,6,-1,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
اِقتَضَى,,Acc,درس هذه التجارب و تطوير ها,ل حماية استقلال الجنوب و تحقيق تطلعات ه في التنمية و التقدم و الرفاهية,6,14,-8,1,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
اِقتَضَى,,Acc,العمل الوحدوي المشترك,من اجل حل المعضلات و النزاعات المسلحة التي تعاني بعض شعوب القارة الافريقية,3,13,-10,1,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
دَعَا,,Acc,الأطراف المعنية ب قضية الصحراء,في تقرير ه السنوي الى الجمعية العامة ل الأمم المتحدة,5,10,-5,20,10,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
نَفَى,,Gen,اي تورط ل ه في هذا الاعتداء,على الدوام,7,2,5,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
اِستَجوَب,,Acc,ه,بعد شهر,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
حَدَّد,,,13 قطعة ارض,ل طرح ها في مزاد ها الثالث عشر الذي تقيم ه الشهر المقبل,3,13,-10,12,16,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَوقَف,,Acc,التعامل مع تسعة مراكز طبية من ضمن ها ثلاثة مراكز متخصصة في طب الاسنان و مع شركة بصريات تنتشر فروع ها في السعودية,قبل مدة,23,2,21,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
مَثَّل,,Acc,مجلس الانماء و الإعمار,في الدعوى,4,2,2,1,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
تَمَلَّك,,Acc,أراضيا سكنية,في دوكلاند,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَقَرّ,,Acc,قرضا ب قيمة 395 مليون دولار,ل دعم برنامج الاصلاحات الاقتصادية ل الحكومة الاندونيسية,6,8,-2,5,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
بَدَأ,,Acc,تدابير جديدة ل التعاطي مع المستثمرين المتعثرين الجادين و غير الجادين,في ضوء التطورات الدولية التي أثرت سلباً على الاقتصاد المصري,11,10,1,3,16,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
قَرَّر,,Acc,وقف ها ل مدة عامين فقط,ب سبب الركود الذي اصاب البلاد بعد زيادة حركة الاستيراد و قلة التصدير 17 بليوناً ل الاستيراد مقابل 7،4 بليون ل التصدير,6,22,-16,3,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَصَاب,,Acc,البلاد,بعد زيادة حركة الاستيراد و قلة التصدير 17 بليوناً ل الاستيراد مقابل 7،4 بليون ل التصدير,1,16,-15,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
دَمَّر,,Acc,الصناعة المحلية التي تقف بعد التطورات الراهنة عاجزة عن المنافسة العالمية,في حال استمرار ها,11,4,7,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
وَقَف,,Acc,الاستيراد تماماً من دول العالم,ل مدة محددة,5,3,2,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
قَال,,Nom,ان الاوضاع في البلاد سيئة و قد تصل الى أزمة إذا لم تتخذ الحكومة اجراءات عملية ل الحد من تداعيات الأزمة على قطاعات معينة,في تقارير رصدت الاسواق منذ 11 ايلول سبتمبر الماضي و حتى الآن,24,12,12,22,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
رَصَد,,Acc,الاسواق,منذ 11 ايلول سبتمبر الماضي و حتى الآن,1,8,-7,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
رَفَض,,,ما قال ه رئيس الحكومة عاطف عبيد أول من أمس من تأثير الضربات الاميركية على افغانستان على السياحة و الطيران فقط,في تصريح لـ الحياة,21,4,17,10,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
أَصَاب,,Acc,المستوردين و المصدرين,على السواء,3,2,1,1,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
قَال,,Nom,إن هذا القطاع هو الاكثر تضرراً,في اشارة الى خسارة ه الشهر الماضي فقط 80 مليون دولار في إطار صفقات الى الولايات المتحدة تم وقف ها,6,20,-14,9,13,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَجرَى,,Acc,مراجعة يومية ل آثار الحرب في افغانستان على الاقتصاد و إعداد تقارير في شأن ها,ب التعاون مع مؤسسات دولية من بين ها صندوق النقد و البنك الدوليين,15,13,2,1,17,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
رَأَى,,Acc,سحباً,في الأفق,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
حَاوَل,,Acc,الحصول على دعم أميركي ل موقف ها في القضية القبرصية,بعد وصول المسؤولين الأتراك الى قناعة ب أن الاتحاد الأوروبي س يضم قبرص إلي ه و س يعتبر الوجود التركي في شمال قبرص ب مثابة احتلال ل أراض تتبع ل الاتحاد ما قد يثير مواجهة سياسية أو ربما عسكرية مع تركيا,10,41,-31,1,12,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ضَمّ,,Acc,قبرص,إلي ه,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
أَبدَى,,Acc,اهتماماً لافتاً ب قضايا المرأة,في لقاء جمع ه اول من امس و النائب الثاني ل رئيس مجلس الوزراء وزير الدفاع الأمير سلطان بن عبدالعزيز مع مجموعة من المسؤولين عن شؤون التربية و التعليم ل البنين و البنات,5,33,-28,8,15,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
بَات,,Acc,طاقة معطلة,ل أسباب اجتماعية اكثر من ها عملية و دينية,2,9,-7,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
حَرَّك,,Acc,لواء من الفرقة السابعة,الى شمال بلدة زمار في محافظة الموصل,4,7,-3,1,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
رَاقَب,,Acc,التحركات العراقية,ب دقة,2,2,0,1,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
نَقَل,,Acc,اجهزة و معدات,الى الضفة الجنوبية ل نهر دجلة,3,6,-3,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
صَدَم,,Acc,سيارة ه التي كان يقود ها ب نفس ه,ب قوة,9,2,7,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
قَضَى,,Acc,فترة حبس احتياطي,على ذمة قضية مماثلة,3,4,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
صَادَر,,Acc,كتباً و وثائق,ب دعوى أن ها تمثل أدلة ثبوتية ضد هم تفيد أن هم يعملون في إطار تنظيم سري مناهض ل نظام الحكم في البلاد,3,23,-20,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
اِستَنكَر,,Acc,الحملة,في بيان,1,2,-1,6,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
اِستَغرَب,,Acc,اعتقال المتهمين,في ظل ما يعيش ه العالم من أحداث جسام,2,9,-7,1,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
اِعتَمَد,,Acc,سياسة جديدة ضد الإخوان,في إطار الظروف العالمية و التطورات على الساحة,4,8,-4,1,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
قَدَّم,,Acc,اقتراح تعديل قانون الجزاء إلى وضع يتضمن تنفيذ حدود القطع و الجلد و الرجم كما في الشريعة الإسلامية,مع النائب مخلد العازمي و هو إسلامي مستقل,18,8,10,11,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
قَدَّم,,Acc,تقرير ها عن ه,ب حلول نهاية السنة,4,4,0,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
نَظَّم,,Acc,تجمعاً كبيراً على عشاء دعت إلي ه نواباً إسلاميين,في ضاحية الصباحية جنوب العاصمة الكويتية,9,6,3,6,16,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
اِنتَقَد,,Acc,لجوء السلطات إلى اعتقالات و استدعاءات ل التحقيق شملت 64 إسلامياً كويتياً و عشرات آخرين من العرب ابعد كثيرون من هم من البلاد من دون تهمة و هي اجراءات تمت في ظل الهستيريا الدولية ضد كل ما هو إسلامي كما قال نائب إسلامي لـ الحياة,ب شدة,45,2,43,3,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
وَاجَه,,Acc,ها الاقتصاد,في السابق,2,2,0,1,4,definite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
مَثَّل,,Acc,عبئاً كبيراً على الموازنة,ب خلاف الدين الخارجي الذي تبلغ أقساط ه بليوني دولار و لا يمثل أي خطورة,4,15,-11,1,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
تَرَاجَع,,,3،3 بليون جنيه,في حال تطبيق القانون,3,4,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَشهَر,,Acc,إفلاس ها,في مصر,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَبعَد,,Acc,احتمالات هذه التسوية,ل فترة طويلة,3,3,0,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
اِنتَظَر,,Acc,انباء تبدد التشاؤم,من بغداد التي يزور ها سفير المهام الخاصة نيكولاي كارتوزوف,3,10,-7,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَعَاد,,Acc,النظر في تنفيذ مشاريع الـ بي أو تي,بعد تسريب تقارير عن أن بعض الشركات الدولية المتقدمة خالف العقود فيما تقرر تأجيل تخصيص شركة الاتصالات الحكومية و طرح أسهم ها في البورصات الدولية ل أجل غير مسمى,8,29,-21,3,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
أَكَّد,,Acc,الطرح,في موعد ما,1,3,-2,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
حَسَم,,Acc,الأمر,ب أن عملية طرح شركة الاتصالات مرتبط ب حال السوق الدولية,1,11,-10,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
