Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
übernehmen,,Acc,Elemente dieses Hundes,in ihren Skulpturen,3,3,0,5,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
vermischen,,Acc,sie,mit denen des Löwen,1,4,-3,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
schicken,,Acc,eine erste Erzählung I selvaggi della Papuasia Die Wilden des Papualandes über die Abenteuer eines Schiffbrüchigen in Neu Guinea,an die kurz zuvor gegründete Zeitschrift für Reise und Abenteuerliteratur La Valigia wo sie angenommen und in vier Fortsetzungen veröffentlicht wurde,19,21,-2,4,31,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
erhalten,,Acc,einen Spezialpreis,für seine Inszenierung des Wagenrennens,2,5,-3,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
haben,,Acc,seinen Sitz,in der Hafenstadt Valparaíso,2,4,-2,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
beinhalten,,Acc,die Einrichtungen für Jugend,unter anderem,4,2,2,4,2,definite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
machen,,Acc,ihre Matur,an dem Gymnasium Bäumlihof,2,4,-2,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tragen,,Acc,das MSC,in dem Vereinsnamen,2,3,-1,10,14,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
beschießen,,Dat,Malaga,während der Schlacht von Malaga,1,5,-4,10,7,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
besiegen,,Acc,das französische Boot,mit einem Vorsprung von zwei Zehntelsekunden,3,6,-3,5,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
beschäftigen,,Acc,sich,mit Theorie und Praxis der Rechtsmedizin Organisation der Medizinämtern in dem Baltikum,1,12,-11,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
versetzen,,Acc,sie,in den Sklavenstand,1,3,-2,8,11,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
erreichen,,Acc,das Finale,zusammen mit der Mannschaft,2,4,-2,7,5,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
legen,,Acc,den Hörer,zu dem Schluss,2,3,-1,5,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
besitzen,,Acc,einen Kranz hohler filiformer Tentakeln,um den Mundkegel herum,5,4,1,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
publizieren,,Acc,mehrere ausführliche Forschungsberichte zu einem Bereich der Geschichtswissenschaft,als Teil des Jahrbuchs der historischen Forschung,8,7,1,13,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
besitzen,,Acc,rundbogige Fenster und nahezu keinerlei Fassadenschmuck,in dem Erdgeschoss,6,3,3,5,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
lassen,,Acc,sein Amt,in dieser Zeit,2,3,-1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
sehen,,Acc,eine europäisch gedämpfte Variante der Konfrontation zwischen Marlowe und dem Gangster Menendez in The Long Good Bye des amerikanischen Kriminalschriftstellers Raymond Chandler,in der Konfrontation von großbürgerlichem Luxus des Jugendfreunds Malik und dem kleinbürgerlichen Sozialstatus Maigrets,22,14,8,23,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
haben,,Acc,einen Campus,in Esbjerg,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
lassen,,Acc,den mythischen König von Theben,in dem Exil in Kolonos,5,5,0,4,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
finden,,Acc,sich,unter den Weblinks,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
beginnen,,Acc,ein Studium zu dem Sportlehrer,in Leipzig,5,2,3,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
erhalten,,Acc,Lehen,von Marcouine Fonduce Valautre und Veirac,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
schicken,,Acc,ihre Auszubildenden,zu dem gegenseitigen Kennenlernen oder zu Weiterbildungsseminaren während der Ausbildung,2,10,-8,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bekommen,,Acc,den Namen Potato Digger,in dem Spanisch Amerikanischen Krieg,4,5,-1,8,6,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
vereint,,Acc,Jazzmusik aus verschiedensten Epochen,mit Hip Hop,4,3,1,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
geben,,Acc,den Ort der Schlacht,als Hornfield,4,2,2,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
schaffen,,Acc,alle Nahrungsmittel und Vieh,aus der Reichweite der Legionen,4,5,-1,4,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stellen,,Acc,etwa gleich große Religionsgruppen,unter den Schülern,4,3,1,4,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
studieren,,Dat,Germanistik und Musik an der Universität München sowie Harmonielehre Kontrapunkt und Orgel an dem Konservatorium,in der Folge,15,3,12,4,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
verfärben,,Acc,sich,an dem Rücken,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
handeln,,Acc,sich,um ein Wirtschaftsstrategiespiel,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
pflegen,,Acc,ansteckende Kranke,in dem fortgeschrittenen Alter,2,4,-2,8,6,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
verlegen,,Acc,ihren Wohnort,in das badische Mannheim,2,4,-2,12,16,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
beginnen,,Acc,seine Karriere,in der Jugend von Holíč,2,5,-3,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zwingen,,Acc,den Fluss,in ein nach Süden verlaufendes enges Tal welches nach dem Kitselas Canyon in ein breites Tal nahe Terrace übergeht wo der Fluss sich weitet,2,24,-22,9,16,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
nehmen,,Acc,ein Studium der Kunstgeschichte,in Wien,4,2,2,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
handeln,,Acc,sich,um die beiden bedeutendsten Spielstätten für alternatives Kino abseits des Mainstream in Westösterreich,1,13,-12,1,6,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
verlassen,,Nom,die Kärntner,während der gesamten Saison,2,4,-2,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kündigen,,Acc,sich,in dem Film,1,3,-2,8,7,indefinite,definite,pronominal,nonpronomial,preposition,shifted,postverbal
haben,,Acc,eine Professur mit künstlerischer Lehrtätigkeit,an der Akademie der Künste der DDR,5,7,-2,3,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ändern,,,nichts mehr,an der Entscheidung,2,3,-1,4,3,indefinite,definite,pronominal,nonpronomial,preposition,shifted,postverbal
inszenieren,,Acc,die Eröffnungsfeier,als Showevent,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
haben,,Acc,ein geringes Nebenwirkungsprofil,bei therapeutischer Dosierung,3,3,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
heiraten,,Acc,die aus einer Gärtnerfamilie stammende Charlotte Luise Albertine genannt Berta auch Bertha geborene Sello 1803-1835 Tochter des Hofgärtners Ludwig Sello 1775-1837,in Potsdam,21,2,19,9,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
steigern,,Acc,ihre Ausdauer und Kopulationserfolg,bei der zweiten Kopulation,4,4,0,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prägen,,Acc,die öffentliche Meinung,durch Diskussionen über politische und kulturelle Themen,3,7,-4,10,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bezeichnen,,Acc,die Oberfläche als hydrophil bei Winkeln um 90 ° Bild 3b als hydrophob und bei noch größeren Winkeln Bild 3c als superhydrophob,bei geringen Kontaktwinkeln ca. 0 ° Bild 3a,22,8,14,14,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
haben,,Acc,etwa 1240 Einwohner,"auf einer Fläche von 4,45 km ²",3,7,-4,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zeigen,,Acc,wechselnde Ausstellungen,in seinen Räumen,2,3,-1,7,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
trennen,,Nom,die Gemeinde Heroldsberg,in zwei Teile,3,3,0,3,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
haben,,Acc,regelmäßige Kontakte mit den etwa 100 nichtbrütenden Übersommerern aus dem Nationalpark Hohe Tauern die von kroatischen Inseln hierher gelangen,bei ihren Flügen,19,3,16,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bringen,,Acc,ihn,in Kontakt mit sieben verwunschenen Göttinnen die ihm außergewöhnliche erotische Erfahrungen zukommen lassen,1,13,-12,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
haben,,Acc,die Haltestelle Wien Kaiserebersdorf früher Klein Schwechat,an der Stadtgrenze zwischen Wien und Schwechat,7,7,0,9,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
legen,,Acc,das Abitur,an der Klosterschule Roßleben,2,4,-2,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
haben,,Acc,ihren Sitz,in der britischen Hauptstadt London,2,5,-3,8,12,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
färben,,Acc,sich,in Melzers Reagens,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
beteiligen,,Acc,sich,an der Gründung der DDP,1,5,-4,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
erhalten,,Acc,die Trophée Jean Pierre Graff,als bester französischer Nachwuchsspieler der Ligue Magnus,5,7,-2,4,12,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
finden,,Acc,keinen Halt,in der Gesellschaft,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
erzielen,,Acc,29 Tore,in 100 Länderspielen,2,3,-1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
erzielen,,Acc,vier Top 10 Ergebnisse,mit einem dritten Platz als bestes Resultat,4,7,-3,4,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zeichnen,,Acc,sich,durch einen dunklen warmen Ton extreme Beweglichkeit und eine leichte strahlende Höhe,1,12,-11,1,7,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
benutzen,,Gen,ihre speziellen sieben oder elfglatten Vermessungsruten,für ihre eigentliche Arbeit in dem Felde,6,7,-1,15,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
geben,,Acc,sie,an Regelungen,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
melden,,Acc,sich,in ihr,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
stürzen,,Acc,ihn,in eine doppelte Identitätskrise Wen genau hat er geliebt,1,9,-8,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
nehmen,,Acc,Gregs Tagebuch 2 Gibt 's Probleme,für die zwei Fortsetzungen,6,4,2,7,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
veranlassen,,Nom,eine Bestandsaufnahme Soll Ist Abgleich was soll sein was ist,in allen Abteilungen,10,3,7,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
verfolgen,,Acc,seine Ziele,ohne auf andere Rücksicht zu nehmen,2,6,-4,5,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
studieren,,Acc,Betriebswirtschaft,an der renommierten Privathochschule Fundação Getúlio Vargas,1,7,-6,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spielen,,Acc,bis dahin beste Saison,bei Karşıyaka,4,2,2,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
nennen,,Acc,sich,nach dem Dorf,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
beziehen,,Acc,sich,auf die vielen Frauen die hier Mais mahlten und damit Tortillas backten,1,12,-11,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
sprechen,,Dat,Larry Peterman den Eigentümer eines pornographischen Videoladens in Utah County Utah einer der konservativsten Regionen der USA,nach wenigen Minuten,17,3,14,5,28,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
gründen,,Acc,die Druckerei Berglein und Limbach,zusammen mit Albert Berglein,5,4,1,7,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
haben,,Acc,seinen Sitz,auf dem Gelände,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fragen,,Acc,Raimund,um Rat,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
finden,,Acc,sich,mitten in dem Kampf zwischen Pinhead dem Anführer der Zenobiten und dem Anführer der Deader,1,15,-14,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
überzeugt,,Acc,Spielekritiker,durch die grafischen Fähigkeiten und durch die Schusswechsel die sich an Hollywood Filmen wie Heat oder Der Soldat James Ryan orientieren,1,21,-20,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
legen,,Acc,sich,auf kein Spezialgebiet,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
gründen,,Acc,ein Gestüt mit einem Grundstock von fünf orientalischen Stuten,an der kronprinzlichen Sommerresidenz in Scharnhausen,9,6,3,10,6,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
beauftragen,,Nom,General Electric,mit dem Bau von zwei solchen Maschinen,2,7,-5,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
haben,,Acc,eine goldene Anhängeschnur und eine gleiche Achselschlinge,auf dem Waffenrock,7,3,4,6,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
finden,,Acc,sich,in dem tropischen Afrika und in dem tropischen Asien,1,9,-8,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
entwickeln,,Acc,die Theorie des Zusammenhangs,insbesondere durch die Einführung der Begriffe Komponente und Quasikomponente,4,9,-5,3,10,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
erreichen,,Acc,den fünften Tabellenplatz,mit seinem Verein,3,3,0,7,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
sehen,,Nom,die Gefahr dass sich die Männer gegen Frauen verbünden anstatt sich mit ihren sexistischen Haltungen kritisch auseinanderzusetzen,in den Männergruppen,17,3,14,5,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
beanspruchen,,Acc,diese Position die er von 1949 bis zu der Berufung von Holtz kommissarisch innegehabt hatte,für sich selbst,15,3,12,3,20,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
bilden,,Acc,den River Derwent,bei seinem Zusammentreffen mit dem Grains Gill,3,7,-4,10,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
entscheiden,,Acc,sich,für den Ortsteil Großziethen,1,4,-3,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
entscheiden,,Acc,sich,für den Polizisten von dem sie ein Kind bekommen hat,1,10,-9,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
vergleichen,,Acc,ihn,mit dem zentralen Satz der Motette Singet dem Herrn ein neues Lied BWV 225,1,14,-13,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
richten,,Acc,viele Empfänge,in Valmagne,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
erleben,,Acc,eine Schwarze Stunde,bei der 0:8 Schlappe bei dem FC Liverpool,3,8,-5,6,11,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bereiten,,Acc,die Weiterarbeit der Partei nach einem eventuellen Verbot,mit anderen Mitglieder der Bezirksleitung,8,5,3,8,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
erweitern,,Acc,seine Bildung,in Paris London und Berlin,2,5,-3,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verlassen,,Nom,Marias Vater,nach vielen Jahren der Unterdrückung,2,5,-3,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
spiegeln,,Acc,sich,auch in dem Umstand,1,4,-3,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
haben,,Acc,seinen Sitz,auf Schloss Freudenstein,2,3,-1,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
Empfangen,,Acc,Digiturk,über den Satelliten Eutelsat W3A,1,5,-4,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vertreten,,Acc,den Wahlkreis Oldenburg West,in dem Parlament,4,3,1,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
setzen,,Acc,sich,für die gesellschaftlich Ausgegrenzten und Ausländer in ihrem Viertel,1,9,-8,2,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
benennen,,Acc,es,nach Richard Archbold einem 1976 verstorbenen Förderer zoologischer Expeditionen dessen Stiftung auch Mussers Philippinen Reise organisiert hatte,1,17,-16,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
kuratierte,Acc,Acc,Ausstellungen,zu dem Barock zu japanischen Farbholzschnitten zu der klassischen Moderne und zeitgenössischen Kunst unter anderem zu John Cage Lovis Corinth Johann Bernhard Fischer von Erlach Luca Giordano Wolfgang Hainke Richard Hamilton Martin Honert Ilya Kabakov William Kentridge Max Liebermann André Masson Bjørn Melhus Richard Oelze Jörg Sasse Mark Tobey und Wols,1,51,-50,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verwenden,,Acc,ein eigenes Kennzeichnungssystem,für seine Kolbenmotoren,3,3,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
werfen,,Acc,ein verworfenes Wort,an den Kopf,3,3,0,8,11,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bieten,,Acc,den Elise Club Racer mit 100 kW 136 PS,zu dem Modelljahr 2010,9,4,5,8,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
lösen,,Acc,sich,in dem Juni 1995,1,4,-3,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
leiten,,Acc,sich,von der Bezeichnung für steil aufragende Felsen Brettstein,1,8,-7,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
finden,,Acc,sich,in den Tälern von Fließgewässern,1,5,-4,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
finden,,Acc,ihren Höhepunkt,in der Orgelbewegung nach dem Zweiten Weltkrieg,2,7,-5,9,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
gesellen,,Acc,sich,zu der Familie,1,3,-2,2,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
sehen,,Acc,ein Konzept von Ring und Ausfallstraßen für die Städte Berlin und Charlottenburg sowie umliegende Gemeinden,als Fluchtlinienplan,15,2,13,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
produzieren,,Acc,eine Sendung,für den Bayerischen Rundfunk,2,4,-2,3,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
begeistern,,Acc,ihn,als gelernten Tiefbauingenieur,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
liefern,,Acc,wesentliche Beiträge,zu der allgemeinen und deskriptiven Mengenlehre zu der Maßtheorie Funktionalanalysis und Algebra,2,12,-10,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wenden,,Acc,sich,gegen die Frauenrechtsbewegung,1,3,-2,2,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
handeln,,Acc,sich,um eines der größten Waldgebiete Dänemarks,1,6,-5,2,4,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
lassen,,Acc,Ariane,ohne mit der Wimper zu zucken,1,6,-5,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
erreichen,,Gen,Spitzenplatzierungen,bei eine ganzen Reihe bedeutender Regatten,1,6,-5,8,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
haben,,Acc,acht Kinder,mit ihm,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
beschäftigen,,Acc,sich,mit der Filmindustrie,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
überschreiben,,Acc,einige Auszüge aus Priscian,mit der Feststellung dass er in Konstantinopel zu seiner Cassiodors Zeit gelehrt habe Keil Gr,4,15,-11,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
versagen,,Acc,ihre Zustimmung,wegen der ihrer Ansicht nach einseitigen Kritik an Kuba in diesem Papier,2,12,-10,2,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spielen,,Acc,Konzerte,mit Bands wie Exodus Pro Pain und Undertow,1,8,-7,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
studieren,,Acc,Medizin,an den Universitäten in Erlangen Würzburg Marburg und Berlin,1,9,-8,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
beschaffen,,Acc,eine der Klasse NG 10 entsprechende Lokomotive zu der Beförderung von Kalksteinzügen auf der etwa 19 km langen Strecke zwischen dem Bahnhof Chelsea an der Avontuur Railway und dem Zementwerk,von Baldwin,30,2,28,17,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
entscheiden,,Acc,sich,für eine zweifarbige Bemalung rötlich und grau,1,7,-6,2,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
dokumentieren,,Acc,diese Wanderungen,durch das Auftauchen semitischer Namen,2,5,-3,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
veröffentlichen,,Nom,ein Traktat,unter dem Titel Le rudiment de la musique ou Principes de cet art à la portée de tout le monde par questions et réponses,2,24,-22,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vereinigen,,Acc,sich,zu einer angenehmen Persönlichkeit die jede Kritik entwaffnet und ihr die Zuneigung der Massen sichert,1,15,-14,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ersetzen,,Acc,das fehlende Gewicht,durch einen Stein,3,3,0,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
erspielen,,Acc,die erste Norm für den Großmeistertitel,in Leipzig,6,2,4,6,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
setzen,,Acc,sich,aus der Markenbezeichnung iPod für einen tragbaren MP3 Spieler und Broadcasting,1,11,-10,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
bezeichnen,,Acc,sie,als Leitart von Erlensumpfgehölzen in moorig sumpfigen Tälern und an deren Lehnen in Sandgebieten des Hügel und Flachlandes,1,18,-17,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
haben,,Acc,den Vorsitz,in den Jahren 1983 1984 und 1990,2,7,-5,10,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
kümmern,,Acc,sich,um die Betreuung internierter Kämpfer der Republikanischen Spanischen Armee,1,9,-8,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
bereisen,,Nom,Frankreich und Teile Italiens,bis etwa 1813,4,3,1,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
verstärken,,,seine Publikations und Ausstellungstätigkeit zu Themen über die Geschichte der Stadt Mannheim und der angrenzenden Region,mit seinen beiden Fördervereinen dem Mannheimer Architektur und Bauarchiv und dem Verein der Freunde des Stadtarchivs ISG,16,17,-1,29,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
erlangen,,Nom,große Popularität,außerhalb Italiens,2,2,0,6,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
führen,,Nom,die notwendige Anzahl an Expresschlingen an den Materialschlaufen seines Klettergurtes,mit sich,10,2,8,3,12,definite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
halten,,Acc,Swæfberht 709-738,für den Nachfolger Offas dem schließlich Saelred folgte,2,8,-6,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
werfen,,Nom,maximal 40 Jungfische,in Intervallen von 28 bis 43 Tagen,3,7,-4,10,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
unterschreiben,,Acc,einen Zweijahres Vertrag,bei den Buffalo Sabres,3,4,-1,4,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
besuchen,,Acc,das St. Mary 's College,ab 1951,5,2,3,8,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
betrachten,,Acc,Olympia,durch diese Brille,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
erklären,,Acc,sich,aus der Zugehörigkeit dieses Ackers zu dem Pfarrhof von Unsernherrn,1,10,-9,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
vertreten,,Acc,den elften Distrikt seines Staates,als Nachfolger von John J. McFall,5,6,-1,10,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
spielen,,Acc,eine Rolle,in der Mythologie vieler indigener Völker,2,6,-4,5,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vertreten,,Acc,das New Mexico Territorium,als Delegierter in dem US Repräsentantenhaus,4,6,-2,5,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
