Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
arutama,,Par,oma palgaseisu,kogu rahva ees,2,3,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
võtma,,Nom,IT tegelased,Saksamaa poolt,2,2,0,2,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
paluma,,Par,vabandust,selle eest mis Molotovi-Ribbentropi pakti pärast aset leidis,1,8,-7,4,5,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,postverbal
külastama,,Par,Eestit,oma pika ametiaja vältel,1,4,-3,9,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
otsima,,Par,partnerit,omasuguste suurte hulgast,1,3,-2,3,4,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,postverbal
paluma,,Par,tasuta abi,juristi või advokaadi näol kes tunneks seadusi ja oskaks meid vaeseid piimatootjaid kaitsta,2,13,-11,2,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
jätkama,,Par,Eesti metsanduse riikliku poole eelistamist,toetuste osas,5,2,3,8,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
panema,,Par,900 kinnipeetavat,lubatud 500 asemel,2,3,-1,6,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
maksma,,Par,näljapajukit,sotsiaaltoetuste näol,1,2,-1,3,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
nägema,,Par,esimese sordi vanu liikmeid ja teise sordi uusi liikmeid,kümne aasta vältel,9,3,6,10,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
ajama,,Par,kõike,Hallaste ja Hainsalu kaela,1,4,-3,1,2,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,postverbal
pöörama,,Gen,kogu reformi mõtte,pea peale,3,2,1,3,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
kaitsma,,Par,inimlikkust inimlikke väärtusi,majanduse ja riikluse diktaadi eest,3,5,-2,1,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
tegema,,Par,seadust,oma äranägemise järgi,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
koondama,,Nom,üle riigi loodud klubid,ühe katuse alla,4,3,1,7,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
läbima,,Gen,kohustusliku ajateenistuse piirivalves,kuni kolm aastat tagasi,3,4,-1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
koolitama,,Par,tööjõudu,erasektori jaoks,1,2,-1,2,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
tundma,,Par,uhkust,iseenda üle,1,2,-1,1,2,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,postverbal
pidama,,Par,arvestust,ka asjade osas mida õhku loobitakse,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
leidma,,Gen,selle rohelise mis on pildil,ka enda seest,5,3,2,2,9,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,postverbal
pidama,,Par,dialoogi,piltide põhjal,1,2,-1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
taluma,,Par,ka teisi ilusaid asju,enda kõrval,4,2,2,6,1,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,postverbal
ostma,,Par,verekoeri,5 miljoni naelsterlingi eest,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
määrima,,Par,haiget kohta,selle pärast,2,2,0,3,4,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,postverbal
tundma,,Par,huvi,kreemitopsiku vastu mida ma mantlitaskus kandsin,1,6,-5,4,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
jätma,,Nom,poelettidel nähtud megavahatatud viljad mis just kui otse Star Trekilt pärit,aasta läbi,11,2,9,10,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
vedeldama,,Gen,taigna,kerkimise ajal,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
tooma,,Gen,Rodini monumentaalse Balzaci,silme ette,3,2,1,5,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
segama,,Par,kaks supilusikatäit soola ja sama palju suhkrut,ühe liitri vee hulka,7,4,3,7,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
asuma,,Par,samme,Jansu järel,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
lõpetama,,Gen,menetluse,OÜ Kurekund ja füüsilisest isikust ettevõtja Maire Jalakase suhtes,1,9,-8,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
pikendama,,Par,sügisel eksperimenteerinud Äripäeva ajakirjanikult Peep Soomanilt 1500 krooni vastu võtnud Tallinna linnakohtu äriregistri ekssekretäri kriminaalasja uurimist,kuu võrra,16,2,14,19,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
lõpetama,,Gen,Annika Jürgensoni 23 vastu kelmuse paragrahvi alusel algatatud kriminaalasja,kuriteokoosseisu puudumise tõttu,9,3,6,15,17,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
pakkuma,,Par,osa filmis riigiametnike tööst,meeldivate komplimentide saatel,4,3,1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
lõpetama,,Nom,see,kuriteokoosseisu puudumise tõttu,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,postverbal
rabama,,Gen,teraskattega kumminuudi,oma pehmete valgete käte vahele,2,5,-3,6,10,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
liigutama,,Par,oimugi,eestikeelse Nõõ peale,1,3,-2,8,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
tundma,,Par,huvi,puude kasvu vastu,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
andma,,Par,lähemaid teateid,piinamiste kohta,2,2,0,4,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
kirjeldama,,Par,noore tshetsheeni Mussa üleelamisi,mõne päeva eest,4,3,1,7,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
kasutama,,Par,vägivalda,rahumeelsete tshetsheenide kallal,1,3,-2,6,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
pesema,,Par,ka otseselt kriminaalsete tehingute tulusid,rahvusvaheliselt tunnustatud pankade abil,5,4,1,5,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
teenima,,Par,ligi kaks miljonit dollarit,vahendustegevuse eest,4,2,2,6,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
sulgema,,Nom,oma silmad,selle ees et neid arveid võidi kasutada ka ebaseaduslikel eesmärkidel kuigi kahtlustasin seda,2,13,-11,2,3,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,postverbal
nõudma,,Par,kohtu pidamist,Kalejsi üle,2,2,0,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
kehtestama,,Nom,samalaadsed diplomaatilised sanktsioonid,Austria suhtes,3,2,1,6,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
ärgitama,,Par,spekulatsioone,selle kohta kes tema mantlipärijana peaks hakkama CDUd päästma Helmut Kohli jäetud rahasegadustest,1,13,-12,2,3,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,postverbal
rajama,,Nom,Tartu tehnikakõrgkool,Tartu Lennukolledži ja põllumajandusülikooli tehnikaalade põhjal,2,6,-4,8,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
valima,,Par,15 õpetajat kes on tubli tööga aastaid silma paistnud,koolide ja lastepäevakodude esitatud kandidaatide hulgast,9,6,3,8,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
selgitama,Ill,Par,talle jäetud puhastustöö hinda,vähempakkumise teel,4,2,2,4,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
vahetama,,Nom,analoogühendus,digitaalse vastu,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
vahetama,,Nom,oma analoogtelefon,digitaaltelefoni vastu,2,2,0,2,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
esindama,,Par,Emajõelinna,TÜ SK nime all,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
saama,,Gen,oma kivist maja,rootsi pastoraadi kõrvale,3,3,0,6,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
kutsuma,,Gen,politsei,Anne tänava viiekorruselise maja juurde,1,5,-4,1,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
nägema,,Par,valveta ja lukustamata ratast,seina ääres,4,2,2,4,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
tegema,,Nom,ületrükk,väga traagilise sündmuse puhul,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
viima,,Gen,rahva,laulva revolutsiooni kaudu,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
leidma,,Par,taunimist,nii õiguslike vahendite kui ka riigi ja eraasutuste poolt,1,9,-8,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
faksima,,Gen,murekirja,1150 vallaelaniku nimel,1,3,-2,5,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
viima,,Nom,Tuhkatriinu kingakesed,Ema jalge ette,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
eksponeerima,,Par,autot,oma seinte vahel,1,3,-2,7,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
panema,,Gen,suurema koorma,politsei õlule kelle ülesandeks on kontrollida et erimärgistatud kütust ei kasutaks tavalised autojuhid sest siis on tegemist seaduserikkumisega,2,18,-16,2,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
viskama,,Par,31 punkti,Tallinna Kalevi vastu,2,3,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
registreerima,,Nom,ülesõitvate autode kiirused,asfaldi alla paigutatud voolusilmuste abil,3,5,-2,8,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
registreerima,,Gen,"keskmise kiiruse tõusu 3,4 km/h",viie-kuue tunni jooksul,5,3,2,14,10,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
tegema,,Nom,juriidiline analüüs,"AS Tallinna Soojuse vallandatud juhatuse esimehe Tallinna volikogu liikme Elmar Sepa 0,5 miljoni kroonise lahkumishüvitise maksmise õiguspärasuse kohta",2,18,-16,2,20,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
leidma,Tra,Nom,isikud kes avalikustasid ajakirjanduses laia kõlapinda tekitanud tapmise kohta kogutud materjalide üksikasju,oma töötajate hulgast,12,3,9,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
vaatama,,Par,pabereid,lauakatte alt,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
võtma,,Gen,vastutuse,tehtud süsti eest,1,3,-2,5,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
hoidma,,Par,oma haigust,kontrolli all,2,2,0,2,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
küsima,,Par,300 krooni,umbes kahe klassitäie laste tunniajase uisutamise eest,2,7,-5,9,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
rajama,,Nom,mereajaloo keskus kus seisaksid nii jäämurdja Suur Tõll kui ka allveepaat Lembit,Admiraliteedi basseini äärde,12,3,9,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
võtma,,Gen,olukorra piirkonnas,oma kontrolli alla,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
saama,,Gen,peaaegu kogu Afganistani,oma kontrolli alla,3,3,0,6,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
juhtima,,Par,ka lõhenenud sotsiaaldemokraate,lõhenenud Taani kõrval,3,3,0,6,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
hoiatama,,Par,Saksa riigijuhte,maal leviva paremäärmusluse ja korralageduse eest,2,6,-4,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
tänama,,Par,nii sakslasi kui nende naabreid,kümne aasta eest langetatud ühinemis- otsuse eest,5,7,-2,6,15,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
tänama,,Par,Euroopa kõiki naaberriike,toetuse eest,3,2,1,3,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
pidama,,Par,pidu,selle nimel et Saksamaad ei lõhestaks enam ükski piir mille lähedus põhjustaks inimjahti,1,13,-12,1,2,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,postverbal
arreteerima,,Gen,Belgradi transpordikompanii presidendi Dragan Tosici,üldstreigi organiseerimise eest,5,3,2,5,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
saavutama,Ill,Gen,küttekulutuste vähenemise,50 miljardi euro võrra,2,4,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
varjama,,Par,seda suhet,avalikkuse eest,2,2,0,2,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
kinnitama,,Nom,üks jalg,sõiduvahendi külge,2,2,0,2,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
pidama,,Par,head füüsilist vormi,pikaealisuse puhul,3,2,1,5,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
jälgima,,Par,ligi 2600 üle 60aastast inimest,12 aasta vältel,5,3,2,8,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
kaitsma,,Par,üle 60aastaseid mehi ja naisi,surma eest,5,2,3,3,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
andma,,Par,vaid kaks murdepalli mida viimane ära kasutada ei suutnud,matši jooksul,9,2,7,6,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
ütlema,,Gen,skandaalse lause,Moskva olümpiavõidu järel,2,3,-1,7,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
teadvustama,,Nom,olümpiamängud,enda jaoks,1,2,-1,3,1,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,postverbal
jätma,,Nom,tühjad kohad,esikuuiku tulemuste tarvis,2,3,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
kutsuma,,Gen,ta,ühe eksimuse järel,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,postverbal
suurendama,,Nom,edumaad,rivaalide ees,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
saama,,Par,koormust,maandumise ajal,1,2,-1,2,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
sööma,,Par,viinamarju,päev otsa,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
esitama,,Nom,Timo,tema vapra käitumise eest,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
viima,,Gen,pesu,pesuvooru jaoks,1,2,-1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
andma,,Par,kasulikku teavet,Shakespeare'i ja tema loomingu kohta,2,5,-3,3,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
müüma,,Par,kaupu või teenuseid mida nad saavad kasutada virtuaalmaailmas ehk mõnes mängus,tõelise raha eest,11,3,8,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
kuulama,,Par,tema eestikeelset pressikonverentsi Valge Maja trepil,Rüütli selja taga,6,3,3,8,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
kaaluma,,Par,sinna tungimist,viimase aasta jooksul,2,3,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
kaitsma,,Par,end,läbilõikava tuule vastu,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,postverbal
saatma,,Par,sind,igale poole,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,postposition,nonshifted,postverbal
liigutama,,Gen,voodi,seina äärde,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
liigutama,,Par,ennast,söögilaua all,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,postverbal
liigutama,,Par,varbaid,teki all,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
sõidutama,,Nom,oma pekimägi-käskijanna,pargi kõige kaugema aiamajakese selle hõbedavärvilise juurde,2,7,-5,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
sõidutama,,Par,mind,sõja eest,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,postverbal
tõukama,,Par,naist,Salvador Bhahurti poole,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
liigutama,,Gen,palli,tee pealt,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
liigutama,,Gen,palli,tee äärest,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
tõukama,,Gen,ta,pliidi lähedalt,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,postverbal
liigutama,,Par,pabereid,laua peal,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
liigutama,,Par,kardinaid,jao võrra,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
liigutama,,Par,oksa,pimeda klaasi taga,1,3,-2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
liigutama,,Par,õhukest valget juuksesalku,ta otsa ees,3,3,0,6,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
heitma,,Nom,saapad,ahju otsa,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
keerama,,Gen,puupööra,ukse eest,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
kiskuma,,Gen,naela,laua seest,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
kiskuma,,Par,naela,laua seest,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
käänama,,Gen,puupööra,ukse eest,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
müksama,,Par,meest,selja tagant,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
orienteerima,,Gen,kiriku,ilmakaarte suhtes,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
paigaldama,,Nom,kaared,lae alla,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
pöörama,,Gen,näo,ruumi poole,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
saatma,,Gen,sekretäri,Jaani järele,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
seadma,,Gen,Sauli Oidipuse,Klooreni Indreku kõrvale,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
seadma,,Gen,laterna,redeli külge,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
sirutama,,Gen,käe,laua tagant,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
sügama,,Par,koera,kõrva tagant,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
vangutama,,Par,pead,sõbra käitumise üle,1,3,-2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
veeretama,,Par,sigarit,sõrmede vahel,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
viskama,,Gen,palli,ema kätte,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
kuulma,,Par,telefoni,seina taga,1,2,-1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
tundma,,Par,puhast sõbralikkust,selle ilusa targa hapra särasilmse ja kokkuvõttes kohutavalt seksapiilse tüdruku vastu,2,11,-9,16,13,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
tegema,,Gen,kõigetähendusliku žesti,rinna kohal,2,2,0,4,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
andma,,Par,märku,silmade abil,1,2,-1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
kütma,,Par,ka ruumi,kinnise ruumi puhul,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
panema,,Nom,nad,märja villase riide sisse,1,4,-3,1,4,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,postverbal
tooma,,Par,merelõhna,Tallinna pealt,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
sulgema,,Nom,silmad,sinu ja päikese ja maailma ees,1,6,-5,7,1,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,postverbal
joonistama,,Par,sirglõike,minu ja päikese vahele,1,4,-3,1,2,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,postverbal
pöörama,,Par,end,tema peale,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,postposition,nonshifted,postverbal
kirjutama,,Nom,tõsise vormiga kuid sisemiselt absurdne tekst,karjalase tehtud rõdufotode juurde,6,4,2,11,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
vaatama,,Par,kella,telefoni pealt,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
võtma,,Gen,kepi,tugitooli kõrvalt,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
rappuma,,Par,tuhka,sigareti otsast,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
kaitsma,,Par,Ernesaksa,maa ja vee tule ja õhu inimese ja looma eest,1,10,-9,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
segama,,Par,kihvti,toidu hulka,1,2,-1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
jooma,,Par,seda,lonksukeste kaupa,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,postverbal
lükkama,,Gen,Tõnu,tugitooli taha,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
vedama,,Par,punases tugitoolis troonivat Ernesaksa,enda järel,4,2,2,6,1,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,postverbal
haarama,,Gen,tõrviku,kääbuse käest,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
tundma,,Par,meeletud kõdi,jalataldade all,2,2,0,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
nägema,,Par,kahte inimkogu,mere ääres,2,2,0,4,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
leidma,,Gen,surma,nii vapra mehe käe läbi,1,5,-4,1,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
nägema,,Par,Stockmanni kaubamaja,enda ees,2,2,0,4,1,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,postverbal
hülgama,,Nom,kõik maailma ahvatlused ja lõbud,selle nimel,5,2,3,5,1,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,postverbal
seljatama,,Par,Tõde,vägimehe kombel,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
tänama,,Par,Jumalat,tema lõpmata helduse eest,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
võtma,,Par,mingit arukat seisukohta,juhtunu suhtes,3,2,1,5,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
hoidma,,Par,oma kätt,sinu pea kohal,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
tõstma,,Nom,mõlemad käed,mu näo ette,2,3,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
korjama,,Nom,oma riided,võõraste hulgast,2,2,0,2,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
võtma,,Par,paar sigaretti,päeva jooksul,2,2,0,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
kandma,,Par,mind,miilitsate ja ema eest,1,4,-3,1,2,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,postverbal
panema,,Gen,ukse,minu järel,1,2,-1,3,1,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,postverbal
keerama,,Gen,ukse,enda järel,1,2,-1,1,2,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,postverbal
värvima,,Nom,huuled,peegli ees,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
otsima,,Par,tablette,hambavalu vastu,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,postverbal
ütlema,,Nom,know-how,kõige selle kohta,1,3,-2,4,2,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,postverbal
võtma,,Nom,kunagise Siiditee piirkond,kontrolli alla,3,2,1,5,1,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,postverbal
